"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol","gene_name","significance"
33.1582479677763,3.33288606292595,1.1883598462823,2.80461012996411,0.00503774741803856,0.0402843121495851,"ENSG00000289191",NA,NA,"Up"
15.5170278094275,3.64802456648159,1.30075958779754,2.80453405894818,0.00503893635982531,0.0402843121495851,"ENSG00000302100",NA,NA,"Up"
880.111500221345,-1.05937200253814,0.377771444749407,-2.80426701716662,0.00504311206233621,0.0403032029050758,"ENSG00000133884","DPF2","double PHD fingers 2","Down"
31.5717817998186,3.99649569892337,1.42524771246008,2.80407094428879,0.0050461800235397,0.0403132304934812,"ENSG00000289604","CTAGE8","CTAGE family member 8","Up"
798.815676236378,-1.04432172357088,0.372651442245537,-2.80240891401888,0.00507225373478384,0.0404918882129659,"ENSG00000164916","FOXK1","forkhead box K1","Down"
35.9188248737971,2.36265355616589,0.843091731805537,2.8023683153743,0.00507289216197257,0.0404918882129659,"ENSG00000267365","KCNJ2-AS1","KCNJ2 antisense RNA 1","Up"
6.1179154635742,5.89420840064029,2.10334861348355,2.80229742366784,0.00507400713180061,0.0404918882129659,"ENSG00000275431",NA,NA,"Up"
88.3554463933373,-1.81924224123583,0.649233444005103,-2.80213882700338,0.0050765023089324,0.0404972643826674,"ENSG00000166004","CEP295","centrosomal protein 295","Down"
1141.46933253808,2.74916848659963,0.98123675842395,2.8017381768446,0.00508281061780692,0.0405227405224741,"ENSG00000116096","SPR","sepiapterin reductase","Up"
426.597425843295,-2.58549876320209,0.922830641028419,-2.80170450378713,0.00508334112882564,0.0405227405224741,"ENSG00000181896","ZNF101","zinc finger protein 101","Down"
592.869202808038,-1.97308416910031,0.70439174812324,-2.80111766549983,0.00509259466719504,0.0405819559984758,"ENSG00000115687","PASK","PAS domain containing serine/threonine kinase","Down"
403.989642132896,-1.75809422372725,0.627803425625956,-2.80038966333184,0.0051040953025295,0.0406590293303972,"ENSG00000139239","RPL14P1","ribosomal protein L14 pseudogene 1","Down"
43.3461296378832,-3.99563858188799,1.42716787888955,-2.79969766766116,0.00511504888116454,0.040731691180133,"ENSG00000174885","NLRP6","NLR family pyrin domain containing 6","Down"
118.461637492807,-3.14044799981987,1.12244500335699,-2.79786358389717,0.00514418339267656,0.0409490259109839,"ENSG00000107485","GATA3","GATA binding protein 3","Down"
9.42450457173059,5.14450569506877,1.83905525365279,2.79736331186929,0.00515215622834981,0.0409759151357172,"ENSG00000156687","UNC5D","unc-5 netrin receptor D","Up"
65.3284222726943,-4.77860111075129,1.70831827056152,-2.79725458253196,0.005153890524455,0.0409759151357172,"ENSG00000235532","LINC00402","long intergenic non-protein coding RNA 402","Down"
412.705558854776,1.93597798088108,0.692102343968396,2.7972423410395,0.00515408581641127,0.0409759151357172,"ENSG00000165948","IFI27L1","interferon alpha inducible protein 27 like 1","Up"
43.4107973653012,2.67205338185406,0.955263722156829,2.79718921579163,0.00515493341585036,0.0409759151357172,"ENSG00000128482","RNF112","ring finger protein 112","Up"
169.559676041841,-2.07343191810738,0.741319337922103,-2.79694837574202,0.0051587775360433,0.0409918159252505,"ENSG00000197299","BLM","BLM RecQ like helicase","Down"
490.14608981049,-2.60467461859678,0.931506178868787,-2.79619682368599,0.0051707899442338,0.041072587649214,"ENSG00000231721","LINC-PINT","long intergenic non-protein coding RNA, p53 induced transcript","Down"
16.3901029873152,-3.12789342927248,1.11881142168506,-2.79572890359085,0.00517828169177273,0.0411150691393962,"ENSG00000134571","MYBPC3","myosin binding protein C3","Down"
342.327293950453,-3.00201159710624,1.0738250505484,-2.79562447865518,0.00517995495050907,0.0411150691393962,"ENSG00000128815","WDFY4","WDFY family member 4","Down"
734.458170454316,4.16945142662237,1.49147803385612,2.79551648229276,0.00518168595010067,0.0411150691393962,"ENSG00000198417","MT1F","metallothionein 1F","Up"
91.9603004666602,-2.98444846028904,1.0679363126494,-2.7945940454867,0.00519649236898918,0.0412178433249149,"ENSG00000152784","PRDM8","PR/SET domain 8","Down"
584.912707478093,1.97083319212473,0.705275495078713,2.79441609112588,0.00519935318380672,0.0412258271524875,"ENSG00000162599","NFIA","nuclear factor I A","Up"
70.5263003783693,4.28458498705547,1.5335551895028,2.79389031212146,0.00520781398311003,0.0412781919024903,"ENSG00000151834","GABRA2","gamma-aminobutyric acid type A receptor subunit alpha2","Up"
9.63151318313302,6.57918501145941,2.35520414388785,2.79346698184678,0.00521463522242079,0.0412881000356415,"ENSG00000309161",NA,NA,"Up"
744.949664256244,-1.36114277394591,0.487227952371939,-2.79364672597201,0.00521173796949357,0.0412881000356415,"ENSG00000068438","FTSJ1","FtsJ RNA 2'-O-methyltransferase 1","Down"
246.687707823597,-1.55498387704334,0.556641785884974,-2.79350906898079,0.0052139566994449,0.0412881000356415,"ENSG00000180694","TMEM64","transmembrane protein 64","Down"
2338.30953158994,2.09256970052911,0.749125174234812,2.79335119483409,0.00521650233635812,0.0412881795814347,"ENSG00000120896","SORBS3","sorbin and SH3 domain containing 3","Up"
178.510968734865,-3.07772349621333,1.10185662150316,-2.79321595582434,0.00521868388659532,0.041290746921948,"ENSG00000078081","LAMP3","lysosomal associated membrane protein 3","Down"
138.619002116372,-2.1936626663164,0.78543248033855,-2.79293602089241,0.00522320215634316,0.0413117942162851,"ENSG00000153814","JAZF1","JAZF zinc finger 1","Down"
16.8961440672048,3.90140222405157,1.39725391022772,2.79219273998363,0.0052352161840351,0.0413806108094936,"ENSG00000235545","DOCK7-DT","DOCK7 divergent transcript","Up"
8.31844385133654,5.9779481631669,2.14097050506944,2.79216745350399,0.00523562534102935,0.0413806108094936,"ENSG00000295070",NA,NA,"Up"
197.816494370881,-1.52015047155198,0.544472738050877,-2.79196801844269,0.00523885338448862,0.0413914098426921,"ENSG00000110218","PANX1","pannexin 1","Down"
29093.655389267,3.61080203568352,1.29339546099621,2.7917231384919,0.00524281945532566,0.0414080301777107,"ENSG00000132465","JCHAIN","joining chain of multimeric IgA and IgM","Up"
37.5990157371623,-4.8075150595242,1.72232948224599,-2.79128651578036,0.00524989771849975,0.0414492102185387,"ENSG00000196711","ALKAL1","ALK and LTK ligand 1","Down"
1885.60937546203,1.84956291705293,0.662701794162935,2.79094297517201,0.00525547305817377,0.0414784992908688,"ENSG00000180902","D2HGDH","D-2-hydroxyglutarate dehydrogenase","Up"
289.322055803803,-1.16796269753212,0.41855683822994,-2.7904518355772,0.00526345307967576,0.0415267396452914,"ENSG00000138231","DBR1","debranching RNA lariats 1","Down"
7.52285217282027,-4.69850250165247,1.6838731890352,-2.79029473967963,0.00526600787865612,0.0415321579163396,"ENSG00000108813","DLX4","distal-less homeobox 4","Down"
10.9939261303547,-3.39174240552535,1.21562115038618,-2.7901311230459,0.00526866991306513,0.0415384177933252,"ENSG00000182308","DCAF4L1","DDB1 and CUL4 associated factor 4 like 1","Down"
7.8723433732387,-3.71832993642488,1.33284895978952,-2.78976091710502,0.00527469763250219,0.0415695863671125,"ENSG00000132321","DRC11","dynein regulatory complex subunit 11","Down"
287.229161691634,-2.30130769192046,0.824942376208468,-2.7896587183429,0.00527636273683225,0.0415695863671125,"ENSG00000168234","TTC39C","tetratricopeptide repeat domain 39C","Down"
7.50741421681189,5.87435804046524,2.10636688756485,2.78885795021993,0.00528942593820049,0.0416256301822838,"ENSG00000294207",NA,NA,"Up"
238.010969982816,-2.13620620792218,0.765979673334033,-2.78885495567271,0.00528947484404018,0.0416256301822838,"ENSG00000119900","OGFRL1","opioid growth factor receptor like 1","Down"
37.8321888211567,-3.28195045146191,1.17671299085151,-2.78908321483472,0.00528574817043194,0.0416256301822838,"ENSG00000211753","TRBV28","T cell receptor beta variable 28","Down"
499.850345866541,-1.20899042203076,0.433522000734421,-2.78876370745344,0.00529096527212405,0.0416256301822838,"ENSG00000170881","RNF139","ring finger protein 139","Down"
150.660798930372,-1.95840986647558,0.702316476047201,-2.78850053112518,0.00529526606061434,0.0416300036512159,"ENSG00000172007","RAB33B","RAB33B, member RAS oncogene family","Down"
5637.88798275129,2.51243666115589,0.900963574626718,2.78861069627241,0.00529346537403743,0.0416300036512159,"ENSG00000177106","EPS8L2","EPS8 signaling adaptor L2","Up"
414.010092602802,-1.17562786415358,0.421678852068845,-2.78796970345015,0.00530395037654118,0.0416835379008978,"ENSG00000176731","RBIS","ribosomal biogenesis factor","Down"
16.2022867530269,-3.02452395230324,1.08508831470533,-2.7873528000572,0.00531405904747318,0.0417482243118273,"ENSG00000237989","LINC01679","long intergenic non-protein coding RNA 1679","Down"
2092.06842598745,1.56714487796151,0.56243298350854,2.78636730759535,0.00533024357862457,0.0418605812375698,"ENSG00000241468","ATP5MF","ATP synthase membrane subunit f","Up"
744.200811686804,-1.80160602390997,0.646669533488501,-2.78597634589507,0.00533667658232915,0.0418963031267387,"ENSG00000184205","TSPYL2","TSPY like 2","Down"
70.3741893535492,1.97034873288038,0.707327389951813,2.78562481938472,0.00534246669278314,0.0419269544584001,"ENSG00000147614","ATP6V0D2","ATPase H+ transporting V0 subunit d2","Up"
11.748918394434,2.9454797969069,1.05764317922771,2.78494661976421,0.00535365357853426,0.0419851075878491,"ENSG00000252965",NA,NA,"Up"
5.17885181199229,6.58796373451059,2.36546946610085,2.78505549486967,0.00535185626223069,0.0419851075878491,"ENSG00000262296",NA,NA,"Up"
678.565051695211,-1.58637336639873,0.569757867214233,-2.78429392147777,0.00536443979128862,0.0420548624399577,"ENSG00000129292","PHF20L1","PHD finger protein 20 like 1","Down"
839.298646556297,-1.25964932843482,0.452447909449752,-2.78407591708569,0.00536804680801129,0.0420683061975731,"ENSG00000155097","ATP6V1C1","ATPase H+ transporting V1 subunit C1","Down"
4941.82374072506,-3.33526985004865,1.19823406471059,-2.78348775775643,0.00537778919311444,0.0421298051904557,"ENSG00000102879","CORO1A","coronin 1A","Down"
1602.55493133127,-1.23971177095691,0.445466268710146,-2.78295318419174,0.00538665782005646,0.0421844182153277,"ENSG00000002549","LAP3","leucine aminopeptidase 3","Down"
2963.21847312378,2.78435217770214,1.00091287560268,2.78181272873085,0.00540562223913056,0.0423180279023203,"ENSG00000173597","SULT1B1","sulfotransferase family 1B member 1","Up"
15.8335512118264,3.38143509927701,1.21580510103495,2.78123121575866,0.00541531529540422,0.0423789880192615,"ENSG00000301821",NA,NA,"Up"
2138.92609019323,-1.43672202858582,0.5166453014684,-2.78086730780749,0.005421389142183,0.0423959594689498,"ENSG00000147649","MTDH","metadherin","Down"
887.351341909157,-3.29827302228484,1.18618420273064,-2.78057405813709,0.00542628813323767,0.0423959594689498,"ENSG00000013725","CD6","CD6 molecule","Down"
47.3606079720279,-3.83343172604182,1.3786611498824,-2.78054671111085,0.00542674519278975,0.0423959594689498,"ENSG00000123405","NFE2","nuclear factor, erythroid 2","Down"
4016.5324621697,1.13190836004205,0.407063832874883,2.78066550901358,0.00542475993805725,0.0423959594689498,"ENSG00000134287","ARF3","ARF GTPase 3","Up"
189.253067410662,2.32605555978601,0.836551037158909,2.78053036391629,0.00542701842525215,0.0423959594689498,"ENSG00000136425","CIB2","calcium and integrin binding family member 2","Up"
394.601305341977,-2.47224284033649,0.88921254648314,-2.78026086126909,0.00543152477293672,0.0423984478682082,"ENSG00000158987","RAPGEF6","Rap guanine nucleotide exchange factor 6","Down"
7.36238318580175,5.6494075134141,2.03212058578012,2.78005525506023,0.00543496498108188,0.0423984478682082,"ENSG00000304281",NA,NA,"Up"
76.2263705855701,-3.86357755956661,1.3897219990148,-2.78010822474248,0.00543407850299753,0.0423984478682082,"ENSG00000196329","GIMAP5","GTPase, IMAP family member 5","Down"
3603.51665961844,-1.18829610469652,0.427395740872447,-2.78031807773947,0.00543056777526278,0.0423984478682082,"ENSG00000168610","STAT3","signal transducer and activator of transcription 3","Down"
869.491438534649,-1.54208657492618,0.55476034106915,-2.77973470842243,0.00544033229940677,0.0424119800675419,"ENSG00000135334","AKIRIN2","akirin 2","Down"
36.2116397410444,3.38040774458319,1.21609482661888,2.77972380984612,0.00544051487215533,0.0424119800675419,"ENSG00000279141","LINC01451","long intergenic non-protein coding RNA 1451","Up"
1417.42538213223,-2.2575756707581,0.812286103157694,-2.7792863400986,0.00544784792580268,0.0424542597036001,"ENSG00000125977","EIF2S2","eukaryotic translation initiation factor 2 subunit beta","Down"
7.98928593866496,5.43037523501339,1.95399841673644,2.77910933217806,0.00545081754233365,0.0424625180163644,"ENSG00000180347","ITPRID1","ITPR interacting domain containing 1","Up"
164.716814825838,-2.29493496230167,0.826036896034624,-2.7782475254053,0.00546529674084557,0.0425604001538423,"ENSG00000092853","CLSPN","claspin","Down"
15.5782843698017,-3.6590593454244,1.31717205071657,-2.77796613087393,0.00547003195808964,0.0425823601275234,"ENSG00000163449","TMEM169","transmembrane protein 169","Down"
1222.38034575568,2.05789067750514,0.740915335265741,2.77749775116619,0.00547792191480599,0.0426288547188945,"ENSG00000065717","TLE2","TLE family member 2, transcriptional corepressor","Up"
135.78551601904,-4.30444778290707,1.55042024428009,-2.77631035765129,0.00549796986348277,0.0427277807499769,"ENSG00000186265","BTLA","B and T lymphocyte associated","Down"
1555.24209389035,1.17214654760362,0.422159683277576,2.77654781835934,0.00549395528806526,0.0427277807499769,"ENSG00000156052","GNAQ","G protein subunit alpha q","Up"
11.3263996255112,-6.5325700006121,2.35283227244405,-2.77647075701927,0.00549525781798546,0.0427277807499769,"ENSG00000291144",NA,NA,"Down"
507.465410469317,3.49391214414647,1.25848261040901,2.7762895690795,0.0054983214467541,0.0427277807499769,"ENSG00000184564","SLITRK6","SLIT and NTRK like family member 6","Up"
75.0229997016252,3.90504051633004,1.40678774286436,2.77585622716543,0.00550565489172783,0.0427548813160268,"ENSG00000112183","RBM24","RNA binding motif protein 24","Up"
10.937907436181,4.41596615705991,1.59084472798754,2.77586245808303,0.00550554938338908,0.0427548813160268,"ENSG00000240654","C1QTNF9","C1q and TNF related 9","Up"
24.0354455495765,-6.35486040599015,2.28957383909909,-2.77556473500357,0.00551059277844761,0.0427633540115971,"ENSG00000214407","RDUR","RIG-I dependent antiviral response regulator RNA","Down"
11.8165908659675,-8.13660294190885,2.93148310584258,-2.77559264308644,0.00551011984165312,0.0427633540115971,"ENSG00000305435",NA,NA,"Down"
2019.87144504065,-2.34508099213431,0.845403869882879,-2.77391797657515,0.00553856406921053,0.042965420429434,"ENSG00000102445","RUBCNL","rubicon like autophagy enhancer","Down"
2389.4606390167,2.10356426038036,0.758444346294444,2.77352487451164,0.0055452600850515,0.0430023604712068,"ENSG00000145494","NDUFS6","NADH:ubiquinone oxidoreductase subunit S6","Up"
16.2345188347094,3.58170030452159,1.29145106348788,2.77339219873212,0.00554752170405302,0.0430048989003524,"ENSG00000288936",NA,NA,"Up"
1486.59466806046,2.17093392800601,0.783177006777845,2.77195820257503,0.00557201907191341,0.0431797490504883,"ENSG00000215845","TSTD1","thiosulfate sulfurtransferase like domain containing 1","Up"
166.471997330694,-3.59714283745657,1.29824134429887,-2.77078129829493,0.0055921973496199,0.0433210187017767,"ENSG00000183813","CCR4","C-C motif chemokine receptor 4","Down"
22.1575818392553,4.05399377376753,1.463267940042,2.77050679703348,0.00559691320494762,0.0433424490719611,"ENSG00000162989","KCNJ3","potassium inwardly rectifying channel subfamily J member 3","Up"
1523.31046926783,1.34327577793376,0.484873548182118,2.77036308326152,0.00559938359832746,0.0433464817345454,"ENSG00000157600","TMEM164","transmembrane protein 164","Up"
650.497708132306,-1.85664305386616,0.67023860497184,-2.77012252068674,0.00560352099312744,0.0433634118483127,"ENSG00000181026","AEN","apoptosis enhancing nuclease","Down"
227.990331968624,1.15004820108345,0.415388200655877,2.76861066170772,0.00562958639689423,0.0434981138906601,"ENSG00000173436","MICOS10","mitochondrial contact site and cristae organizing system subunit 10","Up"
471.72861915047,-3.74028765850872,1.35095134976837,-2.76863238572581,0.0056292110878409,0.0434981138906601,"ENSG00000117122","MFAP2","microfibril associated protein 2","Down"
10.389165517361,4.05634220044827,1.46494357878483,2.76894090611531,0.0056238834558396,0.0434981138906601,"ENSG00000302512",NA,NA,"Up"
181.708466847165,1.67473068175178,0.60493704650758,2.76843795799965,0.00563257086841014,0.0434981138906601,"ENSG00000182165","TP53TG1","TP53 target 1","Up"
18.097820156377,-2.6662460024076,0.963088702075772,-2.76843243686793,0.00563266630194802,0.0434981138906601,"ENSG00000260368",NA,NA,"Down"
10.9194209906961,5.60229101703159,2.02341541387704,2.76873002874734,0.00562752446362315,0.0434981138906601,"ENSG00000230563","LOC124904863","uncharacterized LOC124904863","Up"
5272.79767085549,2.82163432940757,1.01933277187294,2.76811891785159,0.00563808791606206,0.0435248641103499,"ENSG00000108846","ABCC3","ATP binding cassette subfamily C member 3","Up"
14.03653962083,2.98223432424766,1.07740790247736,2.76797145945412,0.00564063950851367,0.0435294474810081,"ENSG00000236120","LINC03070","long intergenic non-protein coding RNA 3070","Up"
261.758359586364,-3.1420735217175,1.13582692435603,-2.76633125552905,0.00566909160743358,0.0437338354295873,"ENSG00000185905","C16orf54","chromosome 16 open reading frame 54","Down"
135.070120169827,-2.04318910606062,0.738770000929184,-2.76566333702074,0.00568071482279068,0.0437875089961903,"ENSG00000179862","CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4","Down"
14.45434467773,3.31355068858755,1.19811918795763,2.7656269275146,0.00568134904369678,0.0437875089961903,"ENSG00000271993",NA,NA,"Up"
2879.67913735204,2.82888544879253,1.02288604192103,2.76559199447063,0.0056819576059915,0.0437875089961903,"ENSG00000160113","NR2F6","nuclear receptor subfamily 2 group F member 6","Up"
42.2248413189109,2.00463129931563,0.724984301991517,2.76506855915218,0.00569108332251955,0.0438426387767072,"ENSG00000267751",NA,NA,"Up"
36.54526073581,-2.91894616328459,1.05577050635866,-2.76475440988781,0.00569656663372614,0.043869679933368,"ENSG00000187775","DNAH17","dynein axonemal heavy chain 17","Down"
2488.04570826452,3.7809314484248,1.36780001485214,2.76424287715301,0.00570550536734484,0.04392330361225,"ENSG00000163501","IHH","Indian hedgehog signaling molecule","Up"
755.387064052114,1.97611040592806,0.715045066758255,2.76361658557691,0.00571646666874195,0.043992455329228,"ENSG00000075651","PLD1","phospholipase D1","Up"
110.277500307021,2.86542183709805,1.03695822822787,2.76329533735892,0.0057220964936366,0.0440205437173088,"ENSG00000291057","ABCC6P1","ATP binding cassette subfamily C member 6 pseudogene 1","Up"
953.306044028496,1.09094555394578,0.394902428869234,2.76256987598077,0.00573482849140864,0.0440879812757566,"ENSG00000158793","NIT1","nitrilase 1","Up"
194.696665625342,-2.41349132534794,0.873614301826344,-2.76265088644084,0.00573340547496742,0.0440879812757566,"ENSG00000102524","TNFSF13B","TNF superfamily member 13b","Down"
566.01718673544,-1.66195051551222,0.601758994918654,-2.76182081123172,0.00574800153607969,0.0441739779300587,"ENSG00000062598","ELMO2","engulfment and cell motility 2","Down"
37.4893700369,-3.81625463320022,1.38189197798519,-2.7616157369727,0.00575161272442209,0.044186456704242,"ENSG00000224411",NA,NA,"Down"
124.300739241466,-1.41906482378433,0.513992196630211,-2.76086841996411,0.00576478967802229,0.0442723899521484,"ENSG00000175595","ERCC4","ERCC excision repair 4, endonuclease catalytic subunit","Down"
5.61309038429855,-6.70407089897316,2.42873616126278,-2.76031254687108,0.00577460867368321,0.0442737273412339,"ENSG00000229989",NA,NA,"Down"
58.1919781126143,5.02375342863307,1.82008031442785,2.76018227811684,0.00577691193347364,0.0442737273412339,"ENSG00000235026","DPP10-AS1","DPP10 antisense RNA 1","Up"
11.0069603672589,-5.35839822742125,1.94109351500338,-2.76050493497833,0.00577120860656267,0.0442737273412339,"ENSG00000308192",NA,NA,"Down"
2604.45084925015,2.04237574619034,0.739867467262199,2.76046161854897,0.00577197397853966,0.0442737273412339,"ENSG00000164897","TMUB1","transmembrane and ubiquitin like domain containing 1","Up"
19.9542150949276,3.59476182958333,1.30235292684023,2.76020559058822,0.0057764996887681,0.0442737273412339,"ENSG00000108786","HSD17B1","hydroxysteroid 17-beta dehydrogenase 1","Up"
810.705206472355,-1.26732051342366,0.4591433928535,-2.76018458100305,0.00577687120934103,0.0442737273412339,"ENSG00000129347","KRI1","KRI1 homolog","Down"
88.9768735143647,-3.25976300541814,1.18117946500642,-2.75975252024925,0.00578451628480802,0.0443167300345061,"ENSG00000157734","SNX22","sorting nexin 22","Down"
61.4716800356403,-1.91002756883512,0.692223485490424,-2.75926432556953,0.00579316559529399,0.044350971517043,"ENSG00000188295","ZNF669","zinc finger protein 669","Down"
141.820903834218,-2.29554546263333,0.831971810270462,-2.75916255129736,0.00579497019102279,0.044350971517043,"ENSG00000163507","CIP2A","cellular inhibitor of PP2A","Down"
1716.53852694796,1.39680698303842,0.506216403954946,2.7593080195061,0.00579239099807469,0.044350971517043,"ENSG00000163882","POLR2H","RNA polymerase II, I and III subunit H","Up"
433.276518556909,2.41876642194972,0.877050181162887,2.75784267981412,0.005818419251678,0.0445151119141628,"ENSG00000004799","PDK4","pyruvate dehydrogenase kinase 4","Up"
21.6484070303574,2.71582421744254,0.984805087590295,2.75772764749607,0.00582046698249596,0.0445154600694299,"ENSG00000287527",NA,NA,"Up"
419.747011676677,-1.54169146757438,0.559091393274848,-2.7574945458273,0.0058246184998177,0.0445318924024921,"ENSG00000093183","SEC22C","SEC22 homolog C, vesicle trafficking protein","Down"
2969.64323290895,-1.51718169051545,0.550278896135318,-2.75711407646344,0.00583140035583687,0.0445684166762877,"ENSG00000122565","CBX3","chromobox 3","Down"
59.5404460042459,-2.50882325243109,0.910301794182454,-2.75603461232796,0.00585068054182413,0.0446846885585099,"ENSG00000253893",NA,NA,"Down"
742.104663845464,2.93503816272692,1.06499206396402,2.75592491440958,0.00585264305682457,0.0446846885585099,"ENSG00000183048","SLC25A10","solute carrier family 25 member 10","Up"
98.166350143901,-1.5943749242421,0.57852559267144,-2.75592807723477,0.00585258646502019,0.0446846885585099,"ENSG00000284194","SCO2","synthesis of cytochrome C oxidase 2","Down"
1460.73504504215,1.13879865764819,0.413263228802367,2.75562541808625,0.00585800412064851,0.0446894274801579,"ENSG00000117143","UAP1","UDP-N-acetylglucosamine pyrophosphorylase 1","Up"
104.482958738113,-1.52733203134425,0.554274154285085,-2.7555534017534,0.00585929389217201,0.0446894274801579,"ENSG00000163577","EIF5A2","eukaryotic translation initiation factor 5A2","Down"
213.25617996836,-1.18926026970555,0.431554695600687,-2.7557579185883,0.00585563178066904,0.0446894274801579,"ENSG00000179611","DGKZP1","diacylglycerol kinase zeta pseudogene 1","Down"
1116.32479690374,1.23087117159654,0.446762277417239,2.75509198921691,0.00586756360384001,0.0447371541852452,"ENSG00000143891","GALM","galactose mutarotase","Up"
57.6770218956179,-3.17260800937975,1.15192526483889,-2.75417868347862,0.00588396344508997,0.0447960238831403,"ENSG00000169252","ADRB2","adrenoceptor beta 2","Down"
16.7117324289893,4.18746494932218,1.5203379845591,2.75429870979416,0.00588180582831604,0.0447960238831403,"ENSG00000252147","RNY3P16","RNY3 pseudogene 16","Up"
352.296579205265,1.28246944818046,0.465621306371345,2.7543186504392,0.00588144744042769,0.0447960238831403,"ENSG00000141026","MED9","mediator complex subunit 9","Up"
164.800891227505,-1.44772517185906,0.525589108667615,-2.7544809205219,0.00587853173529184,0.0447960238831403,"ENSG00000101298","SNPH","syntaphilin","Down"
13.2948838151895,-4.30017568639347,1.56137177681524,-2.75410107332964,0.00588535896022367,0.0447960238831403,"ENSG00000105509","HAS1","hyaluronan synthase 1","Down"
898.601717840292,-2.43303720203975,0.883552702482086,-2.75369787812864,0.00589261365159385,0.0448358929896941,"ENSG00000149212","SESN3","sestrin 3","Down"
3172.6050485779,-1.96932629465521,0.715257577013839,-2.75331063653605,0.00589958887676243,0.044858743189215,"ENSG00000168394","TAP1","transporter 1, ATP binding cassette subfamily B member","Down"
271.08309780677,-1.74368235110552,0.633304702183589,-2.75330712861191,0.00589965209756959,0.044858743189215,"ENSG00000197535","MYO5A","myosin VA","Down"
8.79771201616245,6.56282752203025,2.3839705402152,2.75289791183319,0.00590703131052117,0.0448994964536127,"ENSG00000238724","LOC124902825","small nucleolar RNA U13","Up"
193.527206522794,-1.61250817695939,0.585931962610296,-2.75203996343832,0.00592252929798657,0.0450019117847353,"ENSG00000198081","ZBTB14","zinc finger and BTB domain containing 14","Down"
5453.39963103706,3.18761887462031,1.15844454101788,2.75163701131473,0.00592982086820568,0.0450419225701458,"ENSG00000210140",NA,NA,"Up"
5162.40745014274,1.97756527411536,0.718748501002745,2.7514009022021,0.00593409710948405,0.0450590099163794,"ENSG00000129250","KIF1C","kinesin family member 1C","Up"
23.8693963288394,4.02043903937058,1.46138609607267,2.75111351488503,0.00593930581518494,0.0450831636015728,"ENSG00000307779",NA,NA,"Up"
11.5882964511188,2.99355476655022,1.08836036603662,2.75051799015024,0.00595011242553497,0.0451343737826404,"ENSG00000288766",NA,NA,"Up"
2116.08817873375,1.20253006800582,0.437197485709669,2.75054204864387,0.00594967550806021,0.0451343737826404,"ENSG00000147853","AK3","adenylate kinase 3","Up"
1257.60573577528,-2.78182812675081,1.01152784188395,-2.75012511921542,0.00595725130274373,0.0451731133062419,"ENSG00000055163","CYFIP2","cytoplasmic FMR1 interacting protein 2","Down"
58.3302275161569,3.71766185585316,1.35194625817233,2.7498591999352,0.00596208771430473,0.0451809640830139,"ENSG00000162409","PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","Up"
30.6127661419938,2.46363829719683,0.895919056205072,2.74984473221531,0.0059623509476707,0.0451809640830139,"ENSG00000287769","LOC124902204","uncharacterized LOC124902204","Up"
116.067595818823,-1.52682105797334,0.555306835991292,-2.74950884630796,0.00596846517861848,0.0452118863087648,"ENSG00000239900","ADSL","adenylosuccinate lyase","Down"
272.575300382199,-1.81396841448808,0.659864943602831,-2.74899952190808,0.00597774734137423,0.045241572058879,"ENSG00000145882","PCYOX1L","prenylcysteine oxidase 1 like","Down"
40.5281897769705,2.58908563323914,0.941842257831645,2.74895887470568,0.00597848867489707,0.045241572058879,"ENSG00000289745","LOC102724351","uncharacterized LOC102724351","Up"
14.4400202951249,-6.19092266643931,2.25191483623768,-2.74918152623508,0.00597442891806537,0.045241572058879,"ENSG00000303148",NA,NA,"Down"
9.28736078148118,-7.53003353431901,2.73956220986714,-2.74862658975143,0.00598455207570353,0.0452566484010601,"ENSG00000256357","LOC105370635","uncharacterized LOC105370635","Down"
531.473958647918,-1.13790560993702,0.413988768613725,-2.74863884290241,0.00598432838682573,0.0452566484010601,"ENSG00000131899","LLGL1","LLGL scribble cell polarity complex component 1","Down"
60.5210852138577,-2.5216351157222,0.917545241996581,-2.74824063196613,0.0059916018318732,0.0452637728603591,"ENSG00000164542","MATCAP2","microtubule associated tyrosine carboxypeptidase 2","Down"
1001.46905970281,1.91243255329353,0.695838119438181,2.74838716056203,0.00598892451635474,0.0452637728603591,"ENSG00000149761","NUDT22","nudix hydrolase 22","Up"
7.13091493989208,-5.96863510217615,2.17172716466904,-2.74833561014362,0.00598986630332419,0.0452637728603591,"ENSG00000229672",NA,NA,"Down"
1614.52018035043,-1.59972616681852,0.58220683894396,-2.74769387752331,0.00600160144592857,0.0453239147239572,"ENSG00000103365","GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2","Down"
166.317832967843,-4.02213081093523,1.46389014389013,-2.74756328384509,0.00600399210252161,0.0453265726367956,"ENSG00000181577","LINC03040","long intergenic non-protein coding RNA 3040","Down"
186.84076220889,-3.59851952014189,1.31020058126039,-2.74654092786326,0.00602273708893248,0.0454526523076157,"ENSG00000184613","NELL2","neural EGFL like 2","Down"
53.3380182838831,-2.95829528917568,1.07750680474066,-2.74550033109787,0.00604187065032653,0.0455661160680834,"ENSG00000049249","TNFRSF9","TNF receptor superfamily member 9","Down"
