"","SRR36750771","SRR36750772","SRR36750775","SRR36750776","SRR36750778","SRR36750779","SRR36750780","SRR36750781","SRR36750783","SRR36750784"
"ENSG00000275956",0,2.18844645428748,3.9666172563882,6.65373349932479,6.52578693921635,4.07999319375993,3.77466029491749,4.0298406756906,1.73572507745471,1.43952097557048
"ENSG00000243696",41.7442453829928,21.8844645428748,15.8664690255528,18.0601337838816,13.8672972458347,12.2399795812798,10.3803158110231,23.171583885221,26.0358761618206,2.87904195114095
"ENSG00000248592",20.3369400583811,9.84800904429364,9.51988141533167,8.55480021341759,3.26289346960818,8.15998638751987,5.66199044237624,8.0596813513812,5.20717523236412,2.87904195114095
"ENSG00000279144",2.14073053246117,3.28266968143121,2.37997035383292,0,0,0,0,0,3.47145015490941,0
"ENSG00000289519",65.2922812400657,118.176108531524,144.38486813253,108.360802703289,57.9163590855451,84.6598587705186,107.577818405149,99.7385567233424,211.758459449474,156.907786337182
"ENSG00000241529",3.21109579869176,0,0,0,4.07861683701022,2.03999659687997,0.943665073729373,2.0149203378453,0.867862538727353,0
"ENSG00000176542",480.594004537533,200.242850567304,364.928787587714,272.803073472316,435.596278192691,412.079312569753,424.649283178218,560.147853920994,472.11722106768,181.37964292188
"ENSG00000241889",9.63328739607527,4.37689290857495,2.37997035383292,5.70320014227839,4.89434020441226,0,0.943665073729373,4.0298406756906,2.60358761618206,0
"ENSG00000289629",2.14073053246117,13.1306787257249,7.9332345127764,11.4064002845568,5.71006357181431,3.05999489531995,10.3803158110231,3.02238050676795,13.8858006196376,27.350898535839
"ENSG00000233276",2740.1350815503,3254.21987752548,3005.90255689098,5971.25054896548,1735.85932583155,2130.77644544113,2169.48600450383,1213.98950355179,1451.06616475213,5130.45275693317
"ENSG00000229178",1.07036526623059,25.167134224306,28.559644245995,32.3181341395776,26.1031477568654,15.2999744765998,5.66199044237624,28.2088847298342,15.6215256970924,47.5041921938257
"ENSG00000207650",21.4073053246117,35.0151432685996,50.7727008817689,14.258000355696,40.7861683701022,53.0399115188792,36.8029378754456,73.5445923313535,50.3360272461865,40.3065873159733
"ENSG00000145113",31.040592720687,324.98429846169,9947.48275557032,13610.6871395474,6106.5051283717,8131.42643516355,6302.73902743848,7302.07130435137,8295.89800769476,7717.27195003332
"ENSG00000169760",0,2.18844645428748,5.55326415894348,0,4.89434020441226,0,2.83099522118812,9.06714152030385,17.3572507745471,5.7580839022819
"ENSG00000184897",3547.19049228816,1407.17107010685,1183.63858930624,4888.59305528963,1216.24354079645,1312.73781009226,643.579580283433,1278.46695436284,2199.16367313511,7640.97733832808
