"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000016864",1.35523856672131,0.115858597172591,0.541859564401419,"NS","GLT8D1","glycosyltransferase 8 domain containing 1"
"ENSG00000144908",3.21392835758655,0.0104019188235036,0.274376978888922,"NS","ALDH1L1","aldehyde dehydrogenase 1 family member L1"
"ENSG00000164080",-0.107063374279547,0.787713209466842,0.944912934934113,"NS","RAD54L2","RAD54 like 2"
"ENSG00000177311",1.15670071032868,0.0120755226523921,0.280480732487849,"NS","ZBTB38","zinc finger and BTB domain containing 38"
"ENSG00000163660",0.178736973699109,0.816869314312116,0.954094136152633,"NS","CCNL1","cyclin L1"
"ENSG00000180376",0.679353856283346,0.259495967912828,0.684922871291866,"NS","CCDC66","coiled-coil domain containing 66"
"ENSG00000129055",0.2346943893367,0.598731490284344,0.874163745665658,"NS","ANAPC13","anaphase promoting complex subunit 13"
"ENSG00000169359",-0.0710071636933512,0.896825746484974,0.975298165256107,"NS","SLC33A1","solute carrier family 33 member 1"
"ENSG00000001617",0.32715482594556,0.755744429007685,0.933782899843653,"NS","SEMA3F","semaphorin 3F"
"ENSG00000181789",0.106368351271749,0.791343045198905,0.945651862903603,"NS","COPG1","coat protein complex I subunit gamma 1"
"ENSG00000168301",0.0496061399281364,0.934300849515471,0.985408752904435,"NS","KCTD6","potassium channel tetramerization domain containing 6"
"ENSG00000131386",-0.943272355651778,0.461225177554243,0.810054565501936,"NS","GALNT15","polypeptide N-acetylgalactosaminyltransferase 15"
"ENSG00000163389",0.442388184029746,0.321102209912013,0.728412113422655,"NS","POGLUT1","protein O-glucosyltransferase 1"
"ENSG00000144867",-0.150017106979823,0.809176569554291,0.951694799755195,"NS","SRPRB","SRP receptor subunit beta"
"ENSG00000090539",-1.18869222309172,0.368472648725697,0.759124594206663,"NS","CHRD","chordin"
"ENSG00000134072",-0.332937438996561,0.668671731364521,0.905654653501492,"NS","CAMK1","calcium/calmodulin dependent protein kinase I"
"ENSG00000113805",1.56274227687591,0.22885153021163,0.660761897680711,"NS","CNTN3","contactin 3"
"ENSG00000114859",-0.120671720790245,0.892252821533655,0.973913813422667,"NS","CLCN2","chloride voltage-gated channel 2"
"ENSG00000206562",0.331110562205252,0.484305730017532,0.818798642316699,"NS","METTL6","methyltransferase 6, tRNA N3-cytidine"
"ENSG00000163817",1.21278867855011,0.508695745918007,0.831232013199634,"NS","SLC6A20","solute carrier family 6 member 20"
"ENSG00000168309",-1.10560664653143,0.447701492944143,0.80396965138941,"NS","FAM107A","family with sequence similarity 107 member A"
"ENSG00000163882",-1.01519088526019,0.0447805083111864,0.419009228618212,"NS","POLR2H","RNA polymerase II, I and III subunit H"
"ENSG00000114030",0.430579090082587,0.335937667407929,0.737283759155409,"NS","KPNA1","karyopherin subunit alpha 1"
"ENSG00000168291",-0.0481439575443935,0.896907450412066,0.975298165256107,"NS","PDHB","pyruvate dehydrogenase E1 subunit beta"
"ENSG00000091986",-0.768116087961352,0.555289719795272,0.855351977477438,"NS","CCDC80","coiled-coil domain containing 80"
"ENSG00000180353",-1.0447656170432,0.263541601268927,0.687895471915813,"NS","HCLS1","hematopoietic cell-specific Lyn substrate 1"
"ENSG00000179348",1.63657687796576,0.137877074776345,0.575819882574271,"NS","GATA2","GATA binding protein 2"
"ENSG00000213533",-0.344549401566959,0.674462322308344,0.907216153370756,"NS","STIMATE","STIM activating enhancer"
"ENSG00000114416",0.742160057661522,0.169842593457475,0.607124433441647,"NS","FXR1","FMR1 autosomal homolog 1"
"ENSG00000161203",-0.912158270375654,0.0875802289126293,0.499428839951007,"NS","AP2M1","adaptor related protein complex 2 subunit mu 1"
"ENSG00000173473",0.92368235062934,0.0345174578542902,0.385228499934217,"NS","SMARCC1","SWI/SNF related BAF chromatin remodeling complex subunit C1"
"ENSG00000121807",-0.364862178290059,0.712499385398936,0.919164871232509,"NS","CCR2","C-C motif chemokine receptor 2"
"ENSG00000175105",0.416667632712786,0.539415649080575,0.847388255565768,"NS","ZNF654","zinc finger protein 654"
"ENSG00000056736",0.815580564932229,0.390378822626593,0.772362436340058,"NS","IL17RB","interleukin 17 receptor B"
"ENSG00000181061",-0.747396402510566,0.0705439517092611,0.472215516670546,"NS","HIGD1A","HIG1 hypoxia inducible domain family member 1A"
"ENSG00000036054",0.354181214095922,0.409741608188706,0.782688499456953,"NS","TBC1D23","TBC1 domain family member 23"
"ENSG00000113812",0.304317934940022,0.490694181874276,0.821826396065114,"NS","ACTR8","actin related protein 8"
"ENSG00000133657",0.565619539010564,0.368011731925812,0.759024074881453,"NS","ATP13A3","ATPase 13A3"
"ENSG00000144642",-0.545410249656612,0.618767946982737,0.884223161560524,"NS","RBMS3","RNA binding motif single stranded interacting protein 3"
"ENSG00000033867",1.58027979416411,0.0567425995364169,0.444434250470289,"NS","SLC4A7","solute carrier family 4 member 7"
"ENSG00000061938",-1.06144589112741,0.0304141624998708,0.370346126300261,"NS","TNK2","tyrosine kinase non receptor 2"
"ENSG00000114648",0.509793807517169,0.247390775038019,0.675530236489475,"NS","KLHL18","kelch like family member 18"
"ENSG00000088727",0.221026612736897,0.82101688053135,0.954931808271789,"NS","KIF9","kinesin family member 9"
"ENSG00000163320",0.309229985855006,0.549916494229582,0.85200444492289,"NS","CGGBP1","CGG triplet repeat binding protein 1"
"ENSG00000153560",0.62042796937401,0.151737293779404,0.587397321890826,"NS","UBP1","upstream binding protein 1"
"ENSG00000136059",-1.09613968027379,0.0955136792804867,0.513086557291065,"NS","VILL","villin like"
"ENSG00000184432",1.72017832096749,0.00286129965753654,0.197464712692358,"NS","COPB2","coat protein complex I subunit beta 2"
"ENSG00000129048",2.12833238598988,0.065755591976164,0.46476163868562,"NS","ACKR4","atypical chemokine receptor 4"
"ENSG00000175110",0.43216485298617,0.274255725907536,0.696476595628858,"NS","MRPS22","mitochondrial ribosomal protein S22"
