"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000064601",-0.205275149843876,0.749711319477386,1,"NS","CTSA","cathepsin A"
"ENSG00000101019",0.278443706364753,0.647638751394164,1,"NS","UQCC1","ubiquinol-cytochrome c reductase complex assembly factor 1"
"ENSG00000149451",-1.723158039498,0.251023227307527,1,"NS","ADAM33","ADAM metallopeptidase domain 33"
"ENSG00000101463",-0.647895605074592,0.670125244207538,1,"NS","SYNDIG1","synapse differentiation inducing 1"
"ENSG00000101049",-0.630323448263582,0.602000751029496,1,"NS","SGK2","serum/glucocorticoid regulated kinase 2"
"ENSG00000101134",0.16487723878697,0.902842730145634,1,"NS","DOK5","docking protein 5"
"ENSG00000125772",1.05411654088335,0.260012781912877,1,"NS","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"ENSG00000088298",0.309744939146641,0.451983727939335,1,"NS","EDEM2","ER degradation enhancing alpha-mannosidase like protein 2"
"ENSG00000101363",0.0858465970039199,0.90414742010969,1,"NS","MANBAL","mannosidase beta like"
"ENSG00000020256",0.258641570385254,0.624455112884299,1,"NS","ZFP64","ZFP64 zinc finger protein"
"ENSG00000149658",0.373789066757724,0.535278898381591,1,"NS","YTHDF1","YTH N6-methyladenosine RNA binding protein F1"
"ENSG00000064787",-0.806198783113948,0.397474940731953,1,"NS","BCAS1","brain enriched myelin associated protein 1"
"ENSG00000101004",0.453278528967688,0.662567752555263,1,"NS","NINL","ninein like"
"ENSG00000101210",1.52927528176921,0.197470520808486,1,"NS","EEF1A2","eukaryotic translation elongation factor 1 alpha 2"
"ENSG00000100983",0.135304906087748,0.841523591615045,1,"NS","GSS","glutathione synthetase"
"ENSG00000101161",0.405777376705447,0.484419420554355,1,"NS","PRPF6","pre-mRNA processing factor 6"
"ENSG00000089123",0.448384548575828,0.373598124276414,1,"NS","TASP1","taspase 1"
"ENSG00000196700",-0.777310473625296,0.0917718355720191,1,"NS","ZNF512B","zinc finger protein 512B"
"ENSG00000101337",0.468775380163103,0.43385818612567,1,"NS","TM9SF4","transmembrane 9 superfamily member 4"
"ENSG00000089063",0.0776577259060394,0.855750866300188,1,"NS","TMEM230","transmembrane protein 230"
"ENSG00000101152",0.468774558031217,0.393705297484494,1,"NS","DNAJC5","DnaJ heat shock protein family (Hsp40) member C5"
"ENSG00000132639",-7.1999980885014,0.00776910665345336,0.70373040844427,"NS","SNAP25","synaptosome associated protein 25"
"ENSG00000132661",0.703529570709541,0.329283859739941,1,"NS","NXT1","nuclear transport factor 2 like export factor 1"
"ENSG00000149633",0.456104524010034,0.744994304405332,1,"NS","KIAA1755","KIAA1755"
"ENSG00000271303",3.63333772067339,0.00296473763542122,0.410577152800109,"NS","SRXN1","sulfiredoxin 1"
"ENSG00000101040",0.58007959939902,0.308601226233217,1,"NS","ZMYND8","zinc finger MYND-type containing 8"
"ENSG00000171984",0.645744946168356,0.446056410774961,1,"NS","SHLD1","shieldin complex subunit 1"
"ENSG00000078804",-0.400815246448836,0.48519021411661,1,"NS","TP53INP2","tumor protein p53 inducible nuclear protein 2"
"ENSG00000101440",-2.37094210013221,0.298906855643787,1,"NS","ASIP","agouti signaling protein"
"ENSG00000258366",1.13585447975139,0.256600591302172,1,"NS","RTEL1","regulator of telomere elongation helicase 1"
"ENSG00000185052",-0.0662267446622955,0.963796992898847,1,"NS","SLC24A3","solute carrier family 24 member 3"
"ENSG00000088970",0.724279607867595,0.17725116997683,1,"NS","KIZ","kizuna centrosomal protein"
"ENSG00000168734",-0.0778894807441725,0.857698067191335,1,"NS","PKIG","cAMP-dependent protein kinase inhibitor gamma"
